demand_id,demand_date,plant_id,material_id,customer_id,product_id,required_qty,demand_type
1819,2025-01-17,PLT-OH1,,CUST-008,FS6-450W,279,Customer Order
1820,2025-01-20,PLT-OH1,,CUST-008,FS6-450W,255,Customer Order
1821,2025-01-21,PLT-OH1,,CUST-008,FS6-450W,254,Customer Order
1822,2025-01-22,PLT-OH1,,CUST-008,FS6-450W,286,Customer Order
1823,2025-01-23,PLT-OH1,,CUST-008,FS6-450W,242,Customer Order
1824,2025-01-24,PLT-OH1,,CUST-008,FS6-450W,289,Customer Order
1825,2025-01-27,PLT-OH1,,CUST-008,FS6-450W,276,Customer Order
1826,2025-01-28,PLT-OH1,,CUST-008,FS6-450W,278,Customer Order
1827,2025-01-29,PLT-OH1,,CUST-008,FS6-450W,245,Customer Order
1828,2025-01-30,PLT-OH1,,CUST-008,FS6-450W,297,Customer Order
1829,2025-01-31,PLT-OH1,,CUST-008,FS6-450W,250,Customer Order
1830,2025-02-03,PLT-OH1,,CUST-008,FS6-450W,256,Customer Order
1831,2025-02-04,PLT-OH1,,CUST-008,FS6-450W,255,Customer Order
1832,2025-02-05,PLT-OH1,,CUST-008,FS6-450W,282,Customer Order
1833,2025-02-06,PLT-OH1,,CUST-008,FS6-450W,309,Customer Order
1834,2025-02-07,PLT-OH1,,CUST-008,FS6-450W,260,Customer Order
1835,2025-02-10,PLT-OH1,,CUST-008,FS6-450W,272,Customer Order
1836,2025-02-11,PLT-OH1,,CUST-008,FS6-450W,257,Customer Order
1837,2025-02-12,PLT-OH1,,CUST-008,FS6-450W,287,Customer Order
1838,2025-02-13,PLT-OH1,,CUST-008,FS6-450W,273,Customer Order
1839,2025-02-14,PLT-OH1,,CUST-008,FS6-450W,247,Customer Order
1840,2025-02-17,PLT-OH1,,CUST-008,FS6-450W,286,Customer Order
1841,2025-02-18,PLT-OH1,,CUST-008,FS6-450W,258,Customer Order
1842,2025-02-19,PLT-OH1,,CUST-008,FS6-450W,284,Customer Order
1843,2025-02-20,PLT-OH1,,CUST-008,FS6-450W,271,Customer Order
1844,2025-02-21,PLT-OH1,,CUST-008,FS6-450W,292,Customer Order
1845,2025-02-24,PLT-OH1,,CUST-008,FS6-450W,258,Customer Order
1846,2025-02-25,PLT-OH1,,CUST-008,FS6-450W,295,Customer Order
1847,2025-02-26,PLT-OH1,,CUST-008,FS6-450W,299,Customer Order
1848,2025-02-27,PLT-OH1,,CUST-008,FS6-450W,249,Customer Order
1849,2025-02-28,PLT-OH1,,CUST-008,FS6-450W,251,Customer Order
1850,2025-03-03,PLT-OH1,,CUST-008,FS6-450W,312,Customer Order
1851,2025-03-04,PLT-OH1,,CUST-008,FS6-450W,265,Customer Order
1852,2025-03-05,PLT-OH1,,CUST-008,FS6-450W,275,Customer Order
1853,2025-03-06,PLT-OH1,,CUST-008,FS6-450W,284,Customer Order
1854,2025-03-07,PLT-OH1,,CUST-008,FS6-450W,270,Customer Order
1855,2025-03-10,PLT-OH1,,CUST-008,FS6-450W,312,Customer Order
1856,2025-03-11,PLT-OH1,,CUST-008,FS6-450W,288,Customer Order
1857,2025-03-12,PLT-OH1,,CUST-008,FS6-450W,296,Customer Order
1858,2025-03-13,PLT-OH1,,CUST-008,FS6-450W,293,Customer Order
1859,2025-03-14,PLT-OH1,,CUST-008,FS6-450W,294,Customer Order
1860,2025-03-17,PLT-OH1,,CUST-008,FS6-450W,293,Customer Order
1861,2025-03-18,PLT-OH1,,CUST-008,FS6-450W,276,Customer Order
1862,2025-03-19,PLT-OH1,,CUST-008,FS6-450W,310,Customer Order
1863,2025-03-20,PLT-OH1,,CUST-008,FS6-450W,295,Customer Order
1864,2025-03-21,PLT-OH1,,CUST-008,FS6-450W,308,Customer Order
1865,2025-03-24,PLT-OH1,,CUST-008,FS6-450W,301,Customer Order
1866,2025-03-25,PLT-OH1,,CUST-008,FS6-450W,273,Customer Order
1867,2025-03-26,PLT-OH1,,CUST-008,FS6-450W,294,Customer Order
1868,2025-03-27,PLT-OH1,,CUST-008,FS6-450W,258,Customer Order
1869,2025-03-28,PLT-OH1,,CUST-008,FS6-450W,261,Customer Order
1870,2025-03-31,PLT-OH1,,CUST-008,FS6-450W,260,Customer Order
1871,2025-04-01,PLT-OH1,,CUST-008,FS6-450W,301,Customer Order
1872,2025-04-02,PLT-OH1,,CUST-008,FS6-450W,291,Forecast
1873,2025-04-03,PLT-OH1,,CUST-008,FS6-450W,330,Forecast
1874,2025-04-04,PLT-OH1,,CUST-008,FS6-450W,316,Forecast
1875,2025-04-07,PLT-OH1,,CUST-008,FS6-450W,309,Forecast
1876,2025-04-08,PLT-OH1,,CUST-008,FS6-450W,288,Forecast
1877,2025-04-09,PLT-OH1,,CUST-008,FS6-450W,306,Forecast
1878,2025-04-10,PLT-OH1,,CUST-008,FS6-450W,291,Forecast
1879,2025-04-11,PLT-OH1,,CUST-008,FS6-450W,326,Forecast
1880,2025-04-14,PLT-OH1,,CUST-008,FS6-450W,330,Forecast
1881,2025-04-15,PLT-OH1,,CUST-008,FS6-450W,326,Forecast
1882,2025-04-16,PLT-OH1,,CUST-008,FS6-450W,353,Forecast
1883,2025-04-17,PLT-OH1,,CUST-008,FS6-450W,319,Forecast
1884,2025-04-18,PLT-OH1,,CUST-008,FS6-450W,314,Forecast
1885,2025-04-21,PLT-OH1,,CUST-008,FS6-450W,288,Forecast
1886,2025-04-22,PLT-OH1,,CUST-008,FS6-450W,301,Forecast
1887,2025-04-23,PLT-OH1,,CUST-008,FS6-450W,312,Forecast
1888,2025-04-24,PLT-OH1,,CUST-008,FS6-450W,281,Forecast
1889,2025-04-25,PLT-OH1,,CUST-008,FS6-450W,305,Forecast
1890,2025-04-28,PLT-OH1,,CUST-008,FS6-450W,278,Forecast
1891,2025-04-29,PLT-OH1,,CUST-008,FS6-450W,288,Forecast
1892,2025-04-30,PLT-OH1,,CUST-008,FS6-450W,339,Forecast
1893,2025-05-01,PLT-OH1,,CUST-008,FS6-450W,350,Forecast
1894,2025-05-02,PLT-OH1,,CUST-008,FS6-450W,316,Forecast
1895,2025-05-05,PLT-OH1,,CUST-008,FS6-450W,315,Forecast
1896,2025-05-06,PLT-OH1,,CUST-008,FS6-450W,329,Forecast
1897,2025-05-07,PLT-OH1,,CUST-008,FS6-450W,309,Forecast
1898,2025-05-08,PLT-OH1,,CUST-008,FS6-450W,341,Forecast
1899,2025-05-09,PLT-OH1,,CUST-008,FS6-450W,314,Forecast
1900,2025-05-12,PLT-OH1,,CUST-008,FS6-450W,284,Forecast
1901,2025-05-13,PLT-OH1,,CUST-008,FS6-450W,280,Forecast
1902,2025-05-14,PLT-OH1,,CUST-008,FS6-450W,335,Forecast
1903,2025-05-15,PLT-OH1,,CUST-008,FS6-450W,300,Forecast
1904,2025-05-16,PLT-OH1,,CUST-008,FS6-450W,298,Forecast
1905,2025-05-19,PLT-OH1,,CUST-008,FS6-450W,318,Forecast
1906,2025-05-20,PLT-OH1,,CUST-008,FS6-450W,290,Forecast
1907,2025-05-21,PLT-OH1,,CUST-008,FS6-450W,312,Forecast
1908,2025-05-22,PLT-OH1,,CUST-008,FS6-450W,334,Forecast
1909,2025-05-23,PLT-OH1,,CUST-008,FS6-450W,335,Forecast
1910,2025-05-26,PLT-OH1,,CUST-008,FS6-450W,319,Forecast
1911,2025-05-27,PLT-OH1,,CUST-008,FS6-450W,286,Forecast
1912,2025-05-28,PLT-OH1,,CUST-008,FS6-450W,286,Forecast
1913,2025-05-29,PLT-OH1,,CUST-008,FS6-450W,336,Forecast
1914,2025-05-30,PLT-OH1,,CUST-008,FS6-450W,340,Forecast
1915,2025-06-02,PLT-OH1,,CUST-008,FS6-450W,289,Forecast
1916,2025-06-03,PLT-OH1,,CUST-008,FS6-450W,321,Forecast
1917,2025-06-04,PLT-OH1,,CUST-008,FS6-450W,265,Forecast
1918,2025-06-05,PLT-OH1,,CUST-008,FS6-450W,314,Forecast
1919,2025-06-06,PLT-OH1,,CUST-008,FS6-450W,301,Forecast
1920,2025-06-09,PLT-OH1,,CUST-008,FS6-450W,333,Forecast
1921,2025-06-10,PLT-OH1,,CUST-008,FS6-450W,270,Forecast
1922,2025-06-11,PLT-OH1,,CUST-008,FS6-450W,322,Forecast
1923,2025-06-12,PLT-OH1,,CUST-008,FS6-450W,316,Forecast
1924,2025-06-13,PLT-OH1,,CUST-008,FS6-450W,284,Forecast
1925,2025-06-16,PLT-OH1,,CUST-008,FS6-450W,334,Forecast
1926,2025-06-17,PLT-OH1,,CUST-008,FS6-450W,294,Forecast
1927,2025-06-18,PLT-OH1,,CUST-008,FS6-450W,287,Forecast
1928,2025-06-19,PLT-OH1,,CUST-008,FS6-450W,321,Forecast
1929,2025-06-20,PLT-OH1,,CUST-008,FS6-450W,294,Forecast
1930,2025-06-23,PLT-OH1,,CUST-008,FS6-450W,333,Forecast
1931,2025-06-24,PLT-OH1,,CUST-008,FS6-450W,318,Forecast
1932,2025-06-25,PLT-OH1,,CUST-008,FS6-450W,279,Forecast
1933,2025-06-26,PLT-OH1,,CUST-008,FS6-450W,320,Forecast
1934,2025-06-27,PLT-OH1,,CUST-008,FS6-450W,304,Forecast
1935,2025-06-30,PLT-OH1,,CUST-008,FS6-450W,287,Forecast
1936,2025-01-01,PLT-AL1,,CUST-008,FS7-500W,124,Customer Order
1937,2025-01-02,PLT-AL1,,CUST-008,FS7-500W,121,Customer Order
1938,2025-01-03,PLT-AL1,,CUST-008,FS7-500W,108,Customer Order
1939,2025-01-06,PLT-AL1,,CUST-008,FS7-500W,107,Customer Order
1940,2025-01-07,PLT-AL1,,CUST-008,FS7-500W,109,Customer Order
1941,2025-01-08,PLT-AL1,,CUST-008,FS7-500W,109,Customer Order
1942,2025-01-09,PLT-AL1,,CUST-008,FS7-500W,105,Customer Order
1943,2025-01-10,PLT-AL1,,CUST-008,FS7-500W,113,Customer Order
1944,2025-01-13,PLT-AL1,,CUST-008,FS7-500W,111,Customer Order
1945,2025-01-14,PLT-AL1,,CUST-008,FS7-500W,119,Customer Order
1946,2025-01-15,PLT-AL1,,CUST-008,FS7-500W,113,Customer Order
1947,2025-01-16,PLT-AL1,,CUST-008,FS7-500W,123,Customer Order
1948,2025-01-17,PLT-AL1,,CUST-008,FS7-500W,112,Customer Order
1949,2025-01-20,PLT-AL1,,CUST-008,FS7-500W,111,Customer Order
1950,2025-01-21,PLT-AL1,,CUST-008,FS7-500W,128,Customer Order
1951,2025-01-22,PLT-AL1,,CUST-008,FS7-500W,131,Customer Order
1952,2025-01-23,PLT-AL1,,CUST-008,FS7-500W,123,Customer Order
1953,2025-01-24,PLT-AL1,,CUST-008,FS7-500W,106,Customer Order
1954,2025-01-27,PLT-AL1,,CUST-008,FS7-500W,131,Customer Order
1955,2025-01-28,PLT-AL1,,CUST-008,FS7-500W,126,Customer Order
1956,2025-01-29,PLT-AL1,,CUST-008,FS7-500W,129,Customer Order
1957,2025-01-30,PLT-AL1,,CUST-008,FS7-500W,131,Customer Order
1958,2025-01-31,PLT-AL1,,CUST-008,FS7-500W,128,Customer Order
1959,2025-02-03,PLT-AL1,,CUST-008,FS7-500W,112,Customer Order
1960,2025-02-04,PLT-AL1,,CUST-008,FS7-500W,133,Customer Order
1961,2025-02-05,PLT-AL1,,CUST-008,FS7-500W,115,Customer Order
1962,2025-02-06,PLT-AL1,,CUST-008,FS7-500W,129,Customer Order
1963,2025-02-07,PLT-AL1,,CUST-008,FS7-500W,132,Customer Order
1964,2025-02-10,PLT-AL1,,CUST-008,FS7-500W,130,Customer Order
1965,2025-02-11,PLT-AL1,,CUST-008,FS7-500W,128,Customer Order
1966,2025-02-12,PLT-AL1,,CUST-008,FS7-500W,122,Customer Order
1967,2025-02-13,PLT-AL1,,CUST-008,FS7-500W,125,Customer Order
1968,2025-02-14,PLT-AL1,,CUST-008,FS7-500W,116,Customer Order
1969,2025-02-17,PLT-AL1,,CUST-008,FS7-500W,120,Customer Order
1970,2025-02-18,PLT-AL1,,CUST-008,FS7-500W,121,Customer Order
1971,2025-02-19,PLT-AL1,,CUST-008,FS7-500W,127,Customer Order
1972,2025-02-20,PLT-AL1,,CUST-008,FS7-500W,134,Customer Order
1973,2025-02-21,PLT-AL1,,CUST-008,FS7-500W,111,Customer Order
1974,2025-02-24,PLT-AL1,,CUST-008,FS7-500W,123,Customer Order
1975,2025-02-25,PLT-AL1,,CUST-008,FS7-500W,116,Customer Order
1976,2025-02-26,PLT-AL1,,CUST-008,FS7-500W,135,Customer Order
1977,2025-02-27,PLT-AL1,,CUST-008,FS7-500W,119,Customer Order
1978,2025-02-28,PLT-AL1,,CUST-008,FS7-500W,136,Customer Order
1979,2025-03-03,PLT-AL1,,CUST-008,FS7-500W,121,Customer Order
1980,2025-03-04,PLT-AL1,,CUST-008,FS7-500W,111,Customer Order
1981,2025-03-05,PLT-AL1,,CUST-008,FS7-500W,135,Customer Order
1982,2025-03-06,PLT-AL1,,CUST-008,FS7-500W,133,Customer Order
1983,2025-03-07,PLT-AL1,,CUST-008,FS7-500W,133,Customer Order
1984,2025-03-10,PLT-AL1,,CUST-008,FS7-500W,125,Customer Order
1985,2025-03-11,PLT-AL1,,CUST-008,FS7-500W,131,Customer Order
1986,2025-03-12,PLT-AL1,,CUST-008,FS7-500W,122,Customer Order
1987,2025-03-13,PLT-AL1,,CUST-008,FS7-500W,113,Customer Order
1988,2025-03-14,PLT-AL1,,CUST-008,FS7-500W,127,Customer Order
1989,2025-03-17,PLT-AL1,,CUST-008,FS7-500W,118,Customer Order
1990,2025-03-18,PLT-AL1,,CUST-008,FS7-500W,124,Customer Order
1991,2025-03-19,PLT-AL1,,CUST-008,FS7-500W,118,Customer Order
1992,2025-03-20,PLT-AL1,,CUST-008,FS7-500W,119,Customer Order
1993,2025-03-21,PLT-AL1,,CUST-008,FS7-500W,136,Customer Order
1994,2025-03-24,PLT-AL1,,CUST-008,FS7-500W,121,Customer Order
1995,2025-03-25,PLT-AL1,,CUST-008,FS7-500W,129,Customer Order
1996,2025-03-26,PLT-AL1,,CUST-008,FS7-500W,128,Customer Order
1997,2025-03-27,PLT-AL1,,CUST-008,FS7-500W,126,Customer Order
1998,2025-03-28,PLT-AL1,,CUST-008,FS7-500W,122,Customer Order
1999,2025-03-31,PLT-AL1,,CUST-008,FS7-500W,132,Customer Order
2000,2025-04-01,PLT-AL1,,CUST-008,FS7-500W,124,Customer Order
2001,2025-04-02,PLT-AL1,,CUST-008,FS7-500W,126,Forecast
2002,2025-04-03,PLT-AL1,,CUST-008,FS7-500W,149,Forecast
2003,2025-04-04,PLT-AL1,,CUST-008,FS7-500W,138,Forecast
2004,2025-04-07,PLT-AL1,,CUST-008,FS7-500W,127,Forecast
2005,2025-04-08,PLT-AL1,,CUST-008,FS7-500W,151,Forecast
2006,2025-04-09,PLT-AL1,,CUST-008,FS7-500W,137,Forecast
2007,2025-04-10,PLT-AL1,,CUST-008,FS7-500W,122,Forecast
2008,2025-04-11,PLT-AL1,,CUST-008,FS7-500W,154,Forecast
2009,2025-04-14,PLT-AL1,,CUST-008,FS7-500W,129,Forecast
2010,2025-04-15,PLT-AL1,,CUST-008,FS7-500W,145,Forecast
2011,2025-04-16,PLT-AL1,,CUST-008,FS7-500W,127,Forecast
2012,2025-04-17,PLT-AL1,,CUST-008,FS7-500W,144,Forecast
2013,2025-04-18,PLT-AL1,,CUST-008,FS7-500W,128,Forecast
2014,2025-04-21,PLT-AL1,,CUST-008,FS7-500W,153,Forecast
2015,2025-04-22,PLT-AL1,,CUST-008,FS7-500W,132,Forecast
2016,2025-04-23,PLT-AL1,,CUST-008,FS7-500W,144,Forecast
2017,2025-04-24,PLT-AL1,,CUST-008,FS7-500W,131,Forecast
2018,2025-04-25,PLT-AL1,,CUST-008,FS7-500W,135,Forecast
2019,2025-04-28,PLT-AL1,,CUST-008,FS7-500W,153,Forecast
2020,2025-04-29,PLT-AL1,,CUST-008,FS7-500W,128,Forecast
2021,2025-04-30,PLT-AL1,,CUST-008,FS7-500W,136,Forecast
2022,2025-05-01,PLT-AL1,,CUST-008,FS7-500W,133,Forecast
2023,2025-05-02,PLT-AL1,,CUST-008,FS7-500W,146,Forecast
2024,2025-05-05,PLT-AL1,,CUST-008,FS7-500W,130,Forecast
2025,2025-05-06,PLT-AL1,,CUST-008,FS7-500W,144,Forecast
2026,2025-05-07,PLT-AL1,,CUST-008,FS7-500W,146,Forecast
2027,2025-05-08,PLT-AL1,,CUST-008,FS7-500W,122,Forecast
2028,2025-05-09,PLT-AL1,,CUST-008,FS7-500W,138,Forecast
2029,2025-05-12,PLT-AL1,,CUST-008,FS7-500W,127,Forecast
2030,2025-05-13,PLT-AL1,,CUST-008,FS7-500W,130,Forecast
2031,2025-05-14,PLT-AL1,,CUST-008,FS7-500W,145,Forecast
2032,2025-05-15,PLT-AL1,,CUST-008,FS7-500W,123,Forecast
2033,2025-05-16,PLT-AL1,,CUST-008,FS7-500W,146,Forecast
2034,2025-05-19,PLT-AL1,,CUST-008,FS7-500W,150,Forecast
2035,2025-05-20,PLT-AL1,,CUST-008,FS7-500W,155,Forecast
2036,2025-05-21,PLT-AL1,,CUST-008,FS7-500W,136,Forecast
2037,2025-05-22,PLT-AL1,,CUST-008,FS7-500W,127,Forecast
2038,2025-05-23,PLT-AL1,,CUST-008,FS7-500W,125,Forecast
2039,2025-05-26,PLT-AL1,,CUST-008,FS7-500W,135,Forecast
2040,2025-05-27,PLT-AL1,,CUST-008,FS7-500W,147,Forecast
2041,2025-05-28,PLT-AL1,,CUST-008,FS7-500W,126,Forecast
2042,2025-05-29,PLT-AL1,,CUST-008,FS7-500W,133,Forecast
2043,2025-05-30,PLT-AL1,,CUST-008,FS7-500W,152,Forecast
2044,2025-06-02,PLT-AL1,,CUST-008,FS7-500W,120,Forecast
2045,2025-06-03,PLT-AL1,,CUST-008,FS7-500W,140,Forecast
2046,2025-06-04,PLT-AL1,,CUST-008,FS7-500W,139,Forecast
2047,2025-06-05,PLT-AL1,,CUST-008,FS7-500W,120,Forecast
2048,2025-06-06,PLT-AL1,,CUST-008,FS7-500W,147,Forecast
2049,2025-06-09,PLT-AL1,,CUST-008,FS7-500W,120,Forecast
2050,2025-06-10,PLT-AL1,,CUST-008,FS7-500W,132,Forecast
2051,2025-06-11,PLT-AL1,,CUST-008,FS7-500W,116,Forecast
2052,2025-06-12,PLT-AL1,,CUST-008,FS7-500W,136,Forecast
2053,2025-06-13,PLT-AL1,,CUST-008,FS7-500W,130,Forecast
2054,2025-06-16,PLT-AL1,,CUST-008,FS7-500W,138,Forecast
2055,2025-06-17,PLT-AL1,,CUST-008,FS7-500W,136,Forecast
2056,2025-06-18,PLT-AL1,,CUST-008,FS7-500W,120,Forecast
2057,2025-06-19,PLT-AL1,,CUST-008,FS7-500W,129,Forecast
2058,2025-06-20,PLT-AL1,,CUST-008,FS7-500W,137,Forecast
2059,2025-06-23,PLT-AL1,,CUST-008,FS7-500W,143,Forecast
2060,2025-06-24,PLT-AL1,,CUST-008,FS7-500W,118,Forecast
2061,2025-06-25,PLT-AL1,,CUST-008,FS7-500W,119,Forecast
2062,2025-06-26,PLT-AL1,,CUST-008,FS7-500W,139,Forecast
2063,2025-06-27,PLT-AL1,,CUST-008,FS7-500W,134,Forecast
2064,2025-06-30,PLT-AL1,,CUST-008,FS7-500W,128,Forecast
2065,2025-01-01,PLT-AL1,,CUST-008,FS7-500W,381,Customer Order
2066,2025-01-02,PLT-AL1,,CUST-008,FS7-500W,328,Customer Order
2067,2025-01-03,PLT-AL1,,CUST-008,FS7-500W,313,Customer Order
2068,2025-01-06,PLT-AL1,,CUST-008,FS7-500W,325,Customer Order
2069,2025-01-07,PLT-AL1,,CUST-008,FS7-500W,309,Customer Order
2070,2025-01-08,PLT-AL1,,CUST-008,FS7-500W,347,Customer Order
2071,2025-01-09,PLT-AL1,,CUST-008,FS7-500W,351,Customer Order
2072,2025-01-10,PLT-AL1,,CUST-008,FS7-500W,352,Customer Order
2073,2025-01-13,PLT-AL1,,CUST-008,FS7-500W,366,Customer Order
2074,2025-01-14,PLT-AL1,,CUST-008,FS7-500W,359,Customer Order
2075,2025-01-15,PLT-AL1,,CUST-008,FS7-500W,372,Customer Order
2076,2025-01-16,PLT-AL1,,CUST-008,FS7-500W,356,Customer Order
2077,2025-01-17,PLT-AL1,,CUST-008,FS7-500W,327,Customer Order
2078,2025-01-20,PLT-AL1,,CUST-008,FS7-500W,345,Customer Order
2079,2025-01-21,PLT-AL1,,CUST-008,FS7-500W,344,Customer Order
2080,2025-01-22,PLT-AL1,,CUST-008,FS7-500W,363,Customer Order
2081,2025-01-23,PLT-AL1,,CUST-008,FS7-500W,326,Customer Order
2082,2025-01-24,PLT-AL1,,CUST-008,FS7-500W,306,Customer Order
2083,2025-01-27,PLT-AL1,,CUST-008,FS7-500W,376,Customer Order
2084,2025-01-28,PLT-AL1,,CUST-008,FS7-500W,381,Customer Order
2085,2025-01-29,PLT-AL1,,CUST-008,FS7-500W,343,Customer Order
2086,2025-01-30,PLT-AL1,,CUST-008,FS7-500W,311,Customer Order
2087,2025-01-31,PLT-AL1,,CUST-008,FS7-500W,343,Customer Order
2088,2025-02-03,PLT-AL1,,CUST-008,FS7-500W,366,Customer Order
2089,2025-02-04,PLT-AL1,,CUST-008,FS7-500W,360,Customer Order
2090,2025-02-05,PLT-AL1,,CUST-008,FS7-500W,399,Customer Order
2091,2025-02-06,PLT-AL1,,CUST-008,FS7-500W,400,Customer Order
2092,2025-02-07,PLT-AL1,,CUST-008,FS7-500W,395,Customer Order
2093,2025-02-10,PLT-AL1,,CUST-008,FS7-500W,326,Customer Order
2094,2025-02-11,PLT-AL1,,CUST-008,FS7-500W,389,Customer Order
2095,2025-02-12,PLT-AL1,,CUST-008,FS7-500W,364,Customer Order
2096,2025-02-13,PLT-AL1,,CUST-008,FS7-500W,346,Customer Order
2097,2025-02-14,PLT-AL1,,CUST-008,FS7-500W,374,Customer Order
2098,2025-02-17,PLT-AL1,,CUST-008,FS7-500W,380,Customer Order
2099,2025-02-18,PLT-AL1,,CUST-008,FS7-500W,397,Customer Order
2100,2025-02-19,PLT-AL1,,CUST-008,FS7-500W,381,Customer Order
2101,2025-02-20,PLT-AL1,,CUST-008,FS7-500W,316,Customer Order
2102,2025-02-21,PLT-AL1,,CUST-008,FS7-500W,321,Customer Order
2103,2025-02-24,PLT-AL1,,CUST-008,FS7-500W,337,Customer Order
2104,2025-02-25,PLT-AL1,,CUST-008,FS7-500W,318,Customer Order
2105,2025-02-26,PLT-AL1,,CUST-008,FS7-500W,320,Customer Order
2106,2025-02-27,PLT-AL1,,CUST-008,FS7-500W,383,Customer Order
2107,2025-02-28,PLT-AL1,,CUST-008,FS7-500W,358,Customer Order
2108,2025-03-03,PLT-AL1,,CUST-008,FS7-500W,380,Customer Order
2109,2025-03-04,PLT-AL1,,CUST-008,FS7-500W,369,Customer Order
2110,2025-03-05,PLT-AL1,,CUST-008,FS7-500W,361,Customer Order
2111,2025-03-06,PLT-AL1,,CUST-008,FS7-500W,387,Customer Order
2112,2025-03-07,PLT-AL1,,CUST-008,FS7-500W,332,Customer Order
2113,2025-03-10,PLT-AL1,,CUST-008,FS7-500W,372,Customer Order
2114,2025-03-11,PLT-AL1,,CUST-008,FS7-500W,379,Customer Order
2115,2025-03-12,PLT-AL1,,CUST-008,FS7-500W,349,Customer Order
2116,2025-03-13,PLT-AL1,,CUST-008,FS7-500W,352,Customer Order
2117,2025-03-14,PLT-AL1,,CUST-008,FS7-500W,370,Customer Order
2118,2025-03-17,PLT-AL1,,CUST-008,FS7-500W,343,Customer Order
2119,2025-03-18,PLT-AL1,,CUST-008,FS7-500W,396,Customer Order
2120,2025-03-19,PLT-AL1,,CUST-008,FS7-500W,372,Customer Order
2121,2025-03-20,PLT-AL1,,CUST-008,FS7-500W,359,Customer Order
2122,2025-03-21,PLT-AL1,,CUST-008,FS7-500W,381,Customer Order
2123,2025-03-24,PLT-AL1,,CUST-008,FS7-500W,399,Customer Order
2124,2025-03-25,PLT-AL1,,CUST-008,FS7-500W,385,Customer Order
2125,2025-03-26,PLT-AL1,,CUST-008,FS7-500W,330,Customer Order
2126,2025-03-27,PLT-AL1,,CUST-008,FS7-500W,386,Customer Order
2127,2025-03-28,PLT-AL1,,CUST-008,FS7-500W,389,Customer Order
2128,2025-03-31,PLT-AL1,,CUST-008,FS7-500W,400,Customer Order
2129,2025-04-01,PLT-AL1,,CUST-008,FS7-500W,363,Customer Order
2130,2025-04-02,PLT-AL1,,CUST-008,FS7-500W,365,Forecast
2131,2025-04-03,PLT-AL1,,CUST-008,FS7-500W,399,Forecast
2132,2025-04-04,PLT-AL1,,CUST-008,FS7-500W,401,Forecast
2133,2025-04-07,PLT-AL1,,CUST-008,FS7-500W,416,Forecast
2134,2025-04-08,PLT-AL1,,CUST-008,FS7-500W,387,Forecast
2135,2025-04-09,PLT-AL1,,CUST-008,FS7-500W,429,Forecast
2136,2025-04-10,PLT-AL1,,CUST-008,FS7-500W,429,Forecast
2137,2025-04-11,PLT-AL1,,CUST-008,FS7-500W,369,Forecast
2138,2025-04-14,PLT-AL1,,CUST-008,FS7-500W,426,Forecast
2139,2025-04-15,PLT-AL1,,CUST-008,FS7-500W,425,Forecast
2140,2025-04-16,PLT-AL1,,CUST-008,FS7-500W,373,Forecast
2141,2025-04-17,PLT-AL1,,CUST-008,FS7-500W,450,Forecast
2142,2025-04-18,PLT-AL1,,CUST-008,FS7-500W,408,Forecast
2143,2025-04-21,PLT-AL1,,CUST-008,FS7-500W,433,Forecast
2144,2025-04-22,PLT-AL1,,CUST-008,FS7-500W,427,Forecast
2145,2025-04-23,PLT-AL1,,CUST-008,FS7-500W,373,Forecast
2146,2025-04-24,PLT-AL1,,CUST-008,FS7-500W,369,Forecast
2147,2025-04-25,PLT-AL1,,CUST-008,FS7-500W,433,Forecast
2148,2025-04-28,PLT-AL1,,CUST-008,FS7-500W,383,Forecast
2149,2025-04-29,PLT-AL1,,CUST-008,FS7-500W,443,Forecast
2150,2025-04-30,PLT-AL1,,CUST-008,FS7-500W,432,Forecast
2151,2025-05-01,PLT-AL1,,CUST-008,FS7-500W,360,Forecast
2152,2025-05-02,PLT-AL1,,CUST-008,FS7-500W,436,Forecast
2153,2025-05-05,PLT-AL1,,CUST-008,FS7-500W,384,Forecast
2154,2025-05-06,PLT-AL1,,CUST-008,FS7-500W,363,Forecast
2155,2025-05-07,PLT-AL1,,CUST-008,FS7-500W,426,Forecast
2156,2025-05-08,PLT-AL1,,CUST-008,FS7-500W,413,Forecast
2157,2025-05-09,PLT-AL1,,CUST-008,FS7-500W,365,Forecast
2158,2025-05-12,PLT-AL1,,CUST-008,FS7-500W,401,Forecast
2159,2025-05-13,PLT-AL1,,CUST-008,FS7-500W,392,Forecast
2160,2025-05-14,PLT-AL1,,CUST-008,FS7-500W,406,Forecast
2161,2025-05-15,PLT-AL1,,CUST-008,FS7-500W,412,Forecast
2162,2025-05-16,PLT-AL1,,CUST-008,FS7-500W,393,Forecast
2163,2025-05-19,PLT-AL1,,CUST-008,FS7-500W,382,Forecast
2164,2025-05-20,PLT-AL1,,CUST-008,FS7-500W,367,Forecast
2165,2025-05-21,PLT-AL1,,CUST-008,FS7-500W,413,Forecast
2166,2025-05-22,PLT-AL1,,CUST-008,FS7-500W,427,Forecast
2167,2025-05-23,PLT-AL1,,CUST-008,FS7-500W,379,Forecast
2168,2025-05-26,PLT-AL1,,CUST-008,FS7-500W,407,Forecast
2169,2025-05-27,PLT-AL1,,CUST-008,FS7-500W,361,Forecast
2170,2025-05-28,PLT-AL1,,CUST-008,FS7-500W,441,Forecast
2171,2025-05-29,PLT-AL1,,CUST-008,FS7-500W,381,Forecast
