snapshot_id,snapshot_date,plant_id,material_id,quantity_on_hand,unit_cost,inventory_value,safety_stock_level,reorder_point,days_forward_coverage
1164,2025-03-15,PLT-AZ1,MAT-024,225.345,61.4043,13837.1536,172.3934,180.6026,27.45
1165,2025-03-15,PLT-AZ1,MAT-025,169.7158,180.0,30548.8396,143.6612,153.9227,41.35
1166,2025-03-15,PLT-AZ1,MAT-027,164.5665,4.5718,752.3652,172.3934,180.6026,20.05
1167,2025-03-15,PLT-AZ1,MAT-028,6811.2725,45.0,306507.2627,5746.4477,6156.9082,41.49
1168,2025-03-15,PLT-AZ1,MAT-029,143309.6895,2.8,401267.1307,143661.1923,153922.7061,34.91
1169,2025-03-15,PLT-AZ1,MAT-030,348.2266,22.0,7660.9844,287.3224,307.8454,42.42
1170,2025-03-15,PLT-AZ1,MAT-031,472.2627,15.0,7083.9402,430.9836,461.7681,38.35
1171,2025-03-15,PLT-AZ1,MAT-032,169958.6013,5.5,934772.3074,143661.1923,153922.7061,41.41
1172,2025-03-15,PLT-AZ1,MAT-038,636.2788,189.7163,120712.451,529.4941,560.2787,51.67
1173,2025-03-15,PLT-AZ1,MAT-039,408.5434,217.3926,88814.315,352.9961,373.5191,49.77
1174,2025-03-15,PLT-AZ1,MAT-040,114484.365,30.0593,3441319.8727,90301.3209,96458.2291,55.78
1175,2025-03-15,PLT-AZ1,MAT-047,180131.6082,3.2,576421.1462,143661.1923,153922.7061,43.89
1176,2025-03-15,PLT-AZ1,MAT-048,180108.2198,1.8,324194.7957,143661.1923,153922.7061,43.88
1177,2025-03-15,PLT-AZ1,MAT-049,436.1897,8.4709,3694.9197,615.6908,656.7369,10.63
1178,2025-03-15,PLT-AZ1,MAT-050,1670.7964,22.0,36757.5212,1436.6119,1539.2271,40.71
1179,2025-03-15,PLT-OH2,MAT-001,287131.4508,27.4849,7891779.211,224363.556,234118.4932,58.87
1180,2025-03-15,PLT-OH2,MAT-002,280509.8562,21.8027,6115872.2411,229241.0246,241434.6961,57.51
1181,2025-03-15,PLT-OH2,MAT-003,1187452.3786,4.2428,5038122.9519,955983.8473,1024268.4079,60.86
1182,2025-03-15,PLT-OH2,MAT-004,5726.7085,87.7775,502676.1541,4682.3699,5023.7927,58.71
1183,2025-03-15,PLT-OH2,MAT-005,3015.4107,335.0481,1010307.6117,2546.0386,2780.1571,103.04
1184,2025-03-15,PLT-OH2,MAT-006,426.9633,210.0,89662.2939,341.4228,365.8101,43.77
1185,2025-03-15,PLT-OH2,MAT-007,1496.2939,174.995,261843.9558,1185.2249,1265.7031,102.26
1186,2025-03-15,PLT-OH2,MAT-008,493.7592,429.3699,212005.3424,395.075,421.901,101.23
1187,2025-03-15,PLT-OH2,MAT-009,483.4739,101.4333,49040.3496,385.32,404.8299,99.12
1188,2025-03-15,PLT-OH2,MAT-010,236.5687,9.8968,2341.2735,204.8537,221.9248,97.0
1189,2025-03-15,PLT-OH2,MAT-011,482995.1991,6.8872,3326484.5352,370687.6143,395074.9573,49.51
1190,2025-03-15,PLT-OH2,MAT-012,436356.7268,3.9636,1729543.5222,351177.7398,365810.1457,44.73
1191,2025-03-15,PLT-OH2,MAT-013,239501.5468,2.3388,560146.2176,175588.8699,182905.0728,49.1
1192,2025-03-15,PLT-OH2,MAT-014,216119.8274,0.8842,191093.1514,180466.3385,192660.0101,44.31
1193,2025-03-15,PLT-OH2,MAT-015,176855.0209,1.2039,212915.7597,190221.2757,207292.4159,36.26
1194,2025-03-15,PLT-OH2,MAT-016,177229.5631,7.9279,1405058.2532,151201.5269,158517.7298,36.34
1195,2025-03-15,PLT-OH2,MAT-017,197345.2561,2.1744,429107.5248,160956.4641,173150.1356,40.46
1196,2025-03-15,PLT-OH2,MAT-018,962.2905,18.0,17321.2287,853.557,914.5254,39.46
1197,2025-03-15,PLT-OH2,MAT-019,611355.7101,0.6768,413765.5446,453604.5806,475553.1894,41.78
1198,2025-03-15,PLT-OH2,MAT-020,390322.1752,0.436,170180.4684,414584.8318,451165.8463,32.01
1199,2025-03-15,PLT-OH2,MAT-021,314602.7019,0.28,88088.7565,307280.5224,329229.1311,35.83
1200,2025-03-15,PLT-OH2,MAT-022,1612.7724,102.9547,166042.4967,1170.5925,1229.1221,41.33
1201,2025-03-15,PLT-OH2,MAT-023,1845.2428,138.4548,255482.7254,1682.7267,1829.0507,25.22
1202,2025-03-15,PLT-OH2,MAT-024,238.8729,62.8156,15004.9447,204.8537,214.6086,24.49
1203,2025-03-15,PLT-OH2,MAT-025,181.2306,180.0,32621.5118,170.7114,182.9051,37.16
1204,2025-03-15,PLT-OH2,MAT-027,272.4435,4.5384,1236.4574,204.8537,214.6086,27.93
1205,2025-03-15,PLT-OH2,MAT-028,8719.8831,45.0,392394.7386,6828.4561,7316.2029,44.69
1206,2025-03-15,PLT-OH2,MAT-029,209005.1405,2.8,585214.3935,170711.4013,182905.0728,42.85
1207,2025-03-15,PLT-OH2,MAT-030,358.0942,22.0,7878.0713,341.4228,365.8101,36.71
1208,2025-03-15,PLT-OH2,MAT-031,568.8552,15.0,8532.8287,512.1342,548.7152,38.88
1209,2025-03-15,PLT-OH2,MAT-032,183429.333,5.5,1008861.3316,170711.4013,182905.0728,37.61
1210,2025-03-15,PLT-OH2,MAT-038,695.2685,177.4999,123410.0809,541.399,577.98,47.52
1211,2025-03-15,PLT-OH2,MAT-039,464.4661,210.363,97706.4772,360.9327,385.32,47.61
1212,2025-03-15,PLT-OH2,MAT-040,126975.5051,30.6366,3890097.7587,102426.8408,107304.3094,52.07
1213,2025-03-15,PLT-OH2,MAT-047,109615.651,3.0756,337133.8963,87794.435,92671.9036,22.47
1214,2025-03-15,PLT-OH2,MAT-048,65570.3579,1.8132,118892.1729,87794.435,92671.9036,13.44
1215,2025-03-15,PLT-OH2,MAT-049,937.8447,8.3142,7797.4285,731.6203,780.395,19.23
1216,2025-03-15,PLT-OH2,MAT-050,832.9715,21.749,18116.2961,926.719,999.8811,17.08
1217,2025-03-15,PLT-OH1,MAT-001,139607.249,28.8735,4030949.9037,107764.3326,112449.7383,59.59
1218,2025-03-15,PLT-OH1,MAT-002,143522.8623,21.9325,3147815.1765,110107.0354,115963.7927,61.26
1219,2025-03-15,PLT-OH1,MAT-003,535308.2188,4.2749,2288389.1044,459169.7648,491967.6052,57.13
1220,2025-03-15,PLT-OH1,MAT-004,2433.7534,88.4378,215235.7948,2248.9948,2412.984,51.94
1221,2025-03-15,PLT-OH1,MAT-005,604.7567,320.0,193522.1388,491.9676,527.1081,43.02
1222,2025-03-15,PLT-OH1,MAT-006,184.4222,210.0,38728.652,163.9892,175.7027,39.36
1223,2025-03-15,PLT-OH1,MAT-007,710.5804,180.8848,128533.1956,569.2768,607.9314,101.11
1224,2025-03-15,PLT-OH1,MAT-008,242.379,418.6467,101471.1852,189.7589,202.6438,103.46
1225,2025-03-15,PLT-OH1,MAT-009,98.6864,95.0,9375.2048,81.9946,87.8514,42.13
1226,2025-03-15,PLT-OH1,MAT-010,116.162,9.7412,1131.5569,98.3935,106.593,99.17
1227,2025-03-15,PLT-OH1,MAT-011,212893.588,6.8227,1452509.0826,178045.419,189758.9334,45.44
1228,2025-03-15,PLT-OH1,MAT-012,212611.7192,3.998,850021.6533,168674.6075,175702.7161,45.38
1229,2025-03-15,PLT-OH1,MAT-013,91101.7308,2.262,206072.1151,84337.3037,87851.3581,38.89
1230,2025-03-15,PLT-OH1,MAT-014,91487.8114,0.8528,78020.8056,86680.0066,92536.7638,39.05
1231,2025-03-15,PLT-OH1,MAT-015,110627.332,1.2217,135153.4115,91365.4124,99564.8725,47.22
1232,2025-03-15,PLT-OH1,MAT-016,93502.0166,7.9901,747090.4632,72623.7893,76137.8437,39.91
1233,2025-03-15,PLT-OH1,MAT-017,80068.2092,2.2888,183260.1172,77309.1951,83165.9523,34.18
1234,2025-03-15,PLT-OH1,MAT-018,405.504,19.689,7983.968,327.9784,345.5487,34.62
1235,2025-03-15,PLT-OH1,MAT-019,276810.5545,0.6835,189200.014,217871.368,228413.531,39.39
1236,2025-03-15,PLT-OH1,MAT-020,196141.5569,0.4589,90009.3604,199129.745,216700.0166,33.49
1237,2025-03-15,PLT-OH1,MAT-021,123632.0751,0.2906,35927.481,134939.686,147590.2816,29.32
1238,2025-03-15,PLT-OH1,MAT-022,782.8638,95.0,74372.063,655.9568,702.8109,41.77
1239,2025-03-15,PLT-OH1,MAT-023,1436.3209,145.0,208266.5342,1229.919,1317.7704,40.87
1240,2025-03-15,PLT-OH1,MAT-024,183.5687,62.0,11381.2603,163.9892,175.7027,39.18
1241,2025-03-15,PLT-OH1,MAT-025,90.8616,180.0,16355.0799,81.9946,87.8514,38.78
1242,2025-03-15,PLT-OH1,MAT-027,198.7351,4.5,894.308,163.9892,175.7027,42.42
1243,2025-03-15,PLT-OH1,MAT-028,3652.8916,45.0,164380.1209,3279.784,3514.0543,38.98
1244,2025-03-15,PLT-OH1,MAT-029,97097.6956,2.8,271873.5476,81994.6009,87851.3581,41.45
1245,2025-03-15,PLT-OH1,MAT-030,203.2849,22.0,4472.2687,163.9892,175.7027,43.39
1246,2025-03-15,PLT-OH1,MAT-031,246.541,15.0,3698.1147,245.9838,263.5541,35.08
1247,2025-03-15,PLT-OH1,MAT-032,91521.1129,5.5,503366.1208,81994.6009,87851.3581,39.07
1248,2025-03-15,PLT-OH1,MAT-038,270.8263,178.359,48304.3167,260.04,277.6103,38.53
1249,2025-03-15,PLT-OH1,MAT-039,208.5772,202.1605,42166.0703,173.36,185.0735,44.52
1250,2025-03-15,PLT-OH1,MAT-040,54028.276,29.6962,1604434.4905,44511.3548,48611.0848,46.12
1251,2025-03-15,PLT-OH1,MAT-047,89215.4869,3.2,285489.558,81994.6009,87851.3581,38.08
1252,2025-03-15,PLT-OH1,MAT-048,96313.7264,1.8,173364.7076,81994.6009,87851.3581,41.11
1253,2025-03-15,PLT-OH1,MAT-049,811.6886,8.5,6899.3528,819.946,878.5136,34.65
1254,2025-03-15,PLT-OH1,MAT-050,890.7833,22.0,19597.2317,819.946,878.5136,38.02
1255,2025-03-22,PLT-AZ1,MAT-001,242577.0319,27.593,6693428.0412,188811.8528,197021.0638,59.1
1256,2025-03-22,PLT-AZ1,MAT-002,227813.2385,22.017,5015764.073,192916.4583,203177.972,55.5
1257,2025-03-22,PLT-AZ1,MAT-003,803573.5748,4.2603,3423464.5007,804502.677,861967.154,48.94
1258,2025-03-22,PLT-AZ1,MAT-004,4619.2853,87.8254,405690.5756,3940.4213,4227.7437,56.27
1259,2025-03-22,PLT-AZ1,MAT-005,2401.7713,329.4044,791154.0424,1822.4448,1908.6416,97.52
1260,2025-03-22,PLT-AZ1,MAT-006,825.1008,205.1512,169270.4147,632.1092,673.1553,100.51
1261,2025-03-22,PLT-AZ1,MAT-007,1234.243,174.9688,215954.0121,997.4191,1065.1451,100.23
1262,2025-03-22,PLT-AZ1,MAT-008,419.2005,427.191,179078.6886,332.473,355.0484,102.13
1263,2025-03-22,PLT-AZ1,MAT-009,429.2149,94.8709,40720.0022,324.2638,340.6823,104.57
1264,2025-03-22,PLT-AZ1,MAT-010,196.5198,9.7205,1910.2702,172.3934,186.7596,95.76
1265,2025-03-22,PLT-AZ1,MAT-011,353604.9995,6.6129,2338354.501,311950.0176,332473.0451,43.07
1266,2025-03-22,PLT-AZ1,MAT-012,361386.9623,4.1413,1496611.8269,295531.5956,307845.4121,44.02
1267,2025-03-22,PLT-AZ1,MAT-013,178067.4072,2.3057,410570.0209,147765.7978,153922.7061,43.38
1268,2025-03-22,PLT-AZ1,MAT-014,144253.7111,0.8624,124404.4004,151870.4033,162131.9171,35.14
1269,2025-03-22,PLT-AZ1,MAT-015,157419.6041,1.2162,191453.7225,160079.6143,174445.7335,38.35
1270,2025-03-22,PLT-AZ1,MAT-016,134293.818,7.7857,1045571.3791,127242.7703,133399.6786,32.72
1271,2025-03-22,PLT-AZ1,MAT-017,173911.0808,2.3172,402986.7564,135451.9813,145713.4951,42.37
1272,2025-03-22,PLT-AZ1,MAT-018,701.6458,18.9273,13280.2614,574.6448,605.4293,34.19
1273,2025-03-22,PLT-AZ1,MAT-019,445104.0812,0.6792,302314.6919,381728.311,400199.0358,36.15
1274,2025-03-22,PLT-AZ1,MAT-020,426336.2558,0.4353,185584.1722,348891.4671,379676.0083,41.55
1275,2025-03-22,PLT-AZ1,MAT-021,236199.4299,0.2967,70080.3709,206872.117,217954.5518,31.97
1276,2025-03-22,PLT-AZ1,MAT-022,1227.264,99.6278,122269.6143,1017.9422,1083.6159,37.37
1277,2025-03-22,PLT-AZ1,MAT-023,1609.923,143.5576,231116.6886,1416.0889,1539.2271,26.15
1278,2025-03-22,PLT-AZ1,MAT-024,230.4182,61.4043,14148.6672,172.3934,180.6026,28.07
1279,2025-03-22,PLT-AZ1,MAT-025,174.1984,180.0,31355.7067,143.6612,153.9227,42.44
1280,2025-03-22,PLT-AZ1,MAT-027,143.8432,4.5718,657.6223,172.3934,180.6026,17.52
1281,2025-03-22,PLT-AZ1,MAT-028,6955.273,45.0,312987.2847,5746.4477,6156.9082,42.36
1282,2025-03-22,PLT-AZ1,MAT-029,155029.8502,2.8,434083.5806,143661.1923,153922.7061,37.77
1283,2025-03-22,PLT-AZ1,MAT-030,317.0649,22.0,6975.4271,287.3224,307.8454,38.62
1284,2025-03-22,PLT-AZ1,MAT-031,436.495,15.0,6547.4249,430.9836,461.7681,35.45
1285,2025-03-22,PLT-AZ1,MAT-032,173202.5778,5.5,952614.1778,143661.1923,153922.7061,42.2
1286,2025-03-22,PLT-AZ1,MAT-038,652.7676,189.7163,123840.6587,529.4941,560.2787,53.01
1287,2025-03-22,PLT-AZ1,MAT-039,383.7042,217.3926,83414.464,352.9961,373.5191,46.74
1288,2025-03-22,PLT-AZ1,MAT-040,114138.0624,30.0593,3430910.2602,90301.3209,96458.2291,55.61
1289,2025-03-22,PLT-AZ1,MAT-047,182452.173,3.2,583846.9536,143661.1923,153922.7061,44.45
1290,2025-03-22,PLT-AZ1,MAT-048,160569.0856,1.8,289024.3541,143661.1923,153922.7061,39.12
1291,2025-03-22,PLT-AZ1,MAT-049,520.2081,8.4709,4406.6305,615.6908,656.7369,12.67
1292,2025-03-22,PLT-AZ1,MAT-050,1767.4967,22.0,38884.927,1436.6119,1539.2271,43.06
1293,2025-03-22,PLT-OH2,MAT-001,290033.3975,27.4849,7971538.9269,224363.556,234118.4932,59.46
1294,2025-03-22,PLT-OH2,MAT-002,284846.9126,21.8027,6210431.7808,229241.0246,241434.6961,58.4
1295,2025-03-22,PLT-OH2,MAT-003,1102369.7873,4.2428,4677134.5337,955983.8473,1024268.4079,56.5
1296,2025-03-22,PLT-OH2,MAT-004,5744.8943,87.7775,504272.4553,4682.3699,5023.7927,58.89
1297,2025-03-22,PLT-OH2,MAT-005,3018.4016,335.0481,1011309.7056,2546.0386,2780.1571,103.14
1298,2025-03-22,PLT-OH2,MAT-006,437.2952,210.0,91831.9965,341.4228,365.8101,44.83
1299,2025-03-22,PLT-OH2,MAT-007,1510.1313,174.995,264265.4356,1185.2249,1265.7031,103.2
1300,2025-03-22,PLT-OH2,MAT-008,475.498,429.3699,204164.5363,395.075,421.901,97.49
1301,2025-03-22,PLT-OH2,MAT-009,496.1824,101.4333,50329.4152,385.32,404.8299,101.73
1302,2025-03-22,PLT-OH2,MAT-010,244.4715,9.8968,2419.4854,204.8537,221.9248,100.25
1303,2025-03-22,PLT-OH2,MAT-011,484971.0961,6.8872,3340092.9329,370687.6143,395074.9573,49.72
1304,2025-03-22,PLT-OH2,MAT-012,445107.7342,3.9636,1764229.0154,351177.7398,365810.1457,45.63
1305,2025-03-22,PLT-OH2,MAT-013,240977.8246,2.3388,563598.9362,175588.8699,182905.0728,49.41
1306,2025-03-22,PLT-OH2,MAT-014,197874.3884,0.8842,174960.5343,180466.3385,192660.0101,40.57
1307,2025-03-22,PLT-OH2,MAT-015,194176.9245,1.2039,233769.5994,190221.2757,207292.4159,39.81
1308,2025-03-22,PLT-OH2,MAT-016,161894.8305,7.9279,1283486.0269,151201.5269,158517.7298,33.19
1309,2025-03-22,PLT-OH2,MAT-017,198310.2211,2.1744,431205.7448,160956.4641,173150.1356,40.66
1310,2025-03-22,PLT-OH2,MAT-018,882.324,18.0,15881.8315,853.557,914.5254,36.18
1311,2025-03-22,PLT-OH2,MAT-019,609026.0268,0.6768,412188.8149,453604.5806,475553.1894,41.62
1312,2025-03-22,PLT-OH2,MAT-020,423282.4879,0.436,184551.1647,414584.8318,451165.8463,34.71
1313,2025-03-22,PLT-OH2,MAT-021,294246.1829,0.28,82388.9312,307280.5224,329229.1311,33.52
1314,2025-03-22,PLT-OH2,MAT-022,1399.1038,102.9547,144044.3072,1170.5925,1229.1221,35.86
1315,2025-03-22,PLT-OH2,MAT-023,1882.9378,138.4548,260701.7753,1682.7267,1829.0507,25.74
1316,2025-03-22,PLT-OH2,MAT-024,249.835,62.8156,15693.5352,204.8537,214.6086,25.61
1317,2025-03-22,PLT-OH2,MAT-025,190.4032,180.0,34272.5677,170.7114,182.9051,39.04
1318,2025-03-22,PLT-OH2,MAT-027,222.5874,4.5384,1010.1908,204.8537,214.6086,22.82
1319,2025-03-22,PLT-OH2,MAT-028,8571.1646,45.0,385702.4085,6828.4561,7316.2029,43.93
1320,2025-03-22,PLT-OH2,MAT-029,186597.3929,2.8,522472.7001,170711.4013,182905.0728,38.26
1321,2025-03-22,PLT-OH2,MAT-030,384.2365,22.0,8453.2029,341.4228,365.8101,39.39
1322,2025-03-22,PLT-OH2,MAT-031,597.3484,15.0,8960.2257,512.1342,548.7152,40.82
1323,2025-03-22,PLT-OH2,MAT-032,190559.0012,5.5,1048074.5066,170711.4013,182905.0728,39.07
1324,2025-03-22,PLT-OH2,MAT-038,693.2636,177.4999,123054.2163,541.399,577.98,47.38
1325,2025-03-22,PLT-OH2,MAT-039,463.7804,210.363,97562.2396,360.9327,385.32,47.54
1326,2025-03-22,PLT-OH2,MAT-040,118240.478,30.6366,3622486.2288,102426.8408,107304.3094,48.48
1327,2025-03-22,PLT-OH2,MAT-047,87315.6006,3.0756,268547.8612,87794.435,92671.9036,17.9
1328,2025-03-22,PLT-OH2,MAT-048,78085.5124,1.8132,141584.651,87794.435,92671.9036,16.01
1329,2025-03-22,PLT-OH2,MAT-049,963.1405,8.3142,8007.7424,731.6203,780.395,19.75
1330,2025-03-22,PLT-OH2,MAT-050,708.2086,21.749,15402.8286,926.719,999.8811,14.52
1331,2025-03-22,PLT-OH1,MAT-001,142352.682,28.8735,4110220.1627,107764.3326,112449.7383,60.76
1332,2025-03-22,PLT-OH1,MAT-002,142919.4188,21.9325,3134580.1524,110107.0354,115963.7927,61.01
1333,2025-03-22,PLT-OH1,MAT-003,544209.0001,4.2749,2326439.0544,459169.7648,491967.6052,58.07
1334,2025-03-22,PLT-OH1,MAT-004,2570.8156,88.4378,227357.2718,2248.9948,2412.984,54.87
1335,2025-03-22,PLT-OH1,MAT-005,614.5014,320.0,196640.4372,491.9676,527.1081,43.72
1336,2025-03-22,PLT-OH1,MAT-006,194.4117,210.0,40826.4551,163.9892,175.7027,41.49
1337,2025-03-22,PLT-OH1,MAT-007,682.3185,180.8848,123421.0402,569.2768,607.9314,97.08
1338,2025-03-22,PLT-OH1,MAT-008,244.4092,418.6467,102321.1195,189.7589,202.6438,104.33
1339,2025-03-22,PLT-OH1,MAT-009,89.6519,95.0,8516.9338,81.9946,87.8514,38.27
1340,2025-03-22,PLT-OH1,MAT-010,117.133,9.7412,1141.0164,98.3935,106.593,100.0
1341,2025-03-22,PLT-OH1,MAT-011,217045.3055,6.8227,1480835.0056,178045.419,189758.9334,46.32
1342,2025-03-22,PLT-OH1,MAT-012,216828.1683,3.998,866879.0167,168674.6075,175702.7161,46.28
1343,2025-03-22,PLT-OH1,MAT-013,97834.6998,2.262,221302.091,84337.3037,87851.3581,41.76
1344,2025-03-22,PLT-OH1,MAT-014,86873.1278,0.8528,74085.4034,86680.0066,92536.7638,37.08
1345,2025-03-22,PLT-OH1,MAT-015,109856.6508,1.2217,134211.8703,91365.4124,99564.8725,46.89
1346,2025-03-22,PLT-OH1,MAT-016,83366.9971,7.9901,666110.6437,72623.7893,76137.8437,35.59
1347,2025-03-22,PLT-OH1,MAT-017,87179.8195,2.2888,199537.1709,77309.1951,83165.9523,37.21
1348,2025-03-22,PLT-OH1,MAT-018,424.8582,19.689,8365.0325,327.9784,345.5487,36.27
1349,2025-03-22,PLT-OH1,MAT-019,278610.6077,0.6835,190430.3504,217871.368,228413.531,39.64
1350,2025-03-22,PLT-OH1,MAT-020,181769.6582,0.4589,83414.0962,199129.745,216700.0166,31.04
1351,2025-03-22,PLT-OH1,MAT-021,116586.7975,0.2906,33880.1234,134939.686,147590.2816,27.65
1352,2025-03-22,PLT-OH1,MAT-022,715.5851,95.0,67980.5858,655.9568,702.8109,38.18
1353,2025-03-22,PLT-OH1,MAT-023,1500.5871,145.0,217585.132,1229.919,1317.7704,42.7
1354,2025-03-22,PLT-OH1,MAT-024,170.5943,62.0,10576.8496,163.9892,175.7027,36.41
1355,2025-03-22,PLT-OH1,MAT-025,95.3895,180.0,17170.1028,81.9946,87.8514,40.72
1356,2025-03-22,PLT-OH1,MAT-027,181.092,4.5,814.9139,163.9892,175.7027,38.65
1357,2025-03-22,PLT-OH1,MAT-028,3803.4122,45.0,171153.5472,3279.784,3514.0543,40.59
1358,2025-03-22,PLT-OH1,MAT-029,87266.9797,2.8,244347.543,81994.6009,87851.3581,37.25
1359,2025-03-22,PLT-OH1,MAT-030,206.323,22.0,4539.106,163.9892,175.7027,44.04
1360,2025-03-22,PLT-OH1,MAT-031,266.7375,15.0,4001.0632,245.9838,263.5541,37.95
1361,2025-03-22,PLT-OH1,MAT-032,84551.3984,5.5,465032.691,81994.6009,87851.3581,36.09
1362,2025-03-22,PLT-OH1,MAT-038,292.6927,178.359,52204.3856,260.04,277.6103,41.65
1363,2025-03-22,PLT-OH1,MAT-039,213.8374,202.1605,43229.4686,173.36,185.0735,45.64
1364,2025-03-22,PLT-OH1,MAT-040,54447.4079,29.6962,1616881.1156,44511.3548,48611.0848,46.48
1365,2025-03-22,PLT-OH1,MAT-047,91827.8197,3.2,293849.0229,81994.6009,87851.3581,39.2
1366,2025-03-22,PLT-OH1,MAT-048,101292.0741,1.8,182325.7335,81994.6009,87851.3581,43.24
1367,2025-03-22,PLT-OH1,MAT-049,765.0363,8.5,6502.8086,819.946,878.5136,32.66
1368,2025-03-22,PLT-OH1,MAT-050,953.4332,22.0,20975.53,819.946,878.5136,40.7
1369,2025-04-01,PLT-AZ1,MAT-001,244334.9681,27.593,6741934.7737,188811.8528,197021.0638,59.53
1370,2025-04-01,PLT-AZ1,MAT-002,235529.0862,22.017,5185643.8903,192916.4583,203177.972,57.38
1371,2025-04-01,PLT-AZ1,MAT-003,882421.4659,4.2603,3759380.171,804502.677,861967.154,53.75
1372,2025-04-01,PLT-AZ1,MAT-004,4700.7692,87.8254,412846.9367,3940.4213,4227.7437,57.26
1373,2025-04-01,PLT-AZ1,MAT-005,2434.7038,329.4044,802002.1362,1822.4448,1908.6416,98.86
1374,2025-04-01,PLT-AZ1,MAT-006,831.3819,205.1512,170559.0007,632.1092,673.1553,101.27
1375,2025-04-01,PLT-AZ1,MAT-007,1255.697,174.9688,219707.8021,997.4191,1065.1451,101.97
1376,2025-04-01,PLT-AZ1,MAT-008,424.6678,427.191,181414.2774,332.473,355.0484,103.46
1377,2025-04-01,PLT-AZ1,MAT-009,433.1806,94.8709,41096.2373,324.2638,340.6823,105.54
1378,2025-04-01,PLT-AZ1,MAT-010,200.3403,9.7205,1947.4084,172.3934,186.7596,97.62
1379,2025-04-01,PLT-AZ1,MAT-011,329218.5034,6.6129,2177089.0409,311950.0176,332473.0451,40.1
1380,2025-04-01,PLT-AZ1,MAT-012,378618.1608,4.1413,1567971.3894,295531.5956,307845.4121,46.12
1381,2025-04-01,PLT-AZ1,MAT-013,188453.0793,2.3057,434516.2649,147765.7978,153922.7061,45.91
1382,2025-04-01,PLT-AZ1,MAT-014,158592.7678,0.8624,136770.4029,151870.4033,162131.9171,38.64
1383,2025-04-01,PLT-AZ1,MAT-015,171566.797,1.2162,208659.5385,160079.6143,174445.7335,41.8
1384,2025-04-01,PLT-AZ1,MAT-016,144152.7371,7.7857,1122329.9656,127242.7703,133399.6786,35.12
1385,2025-04-01,PLT-AZ1,MAT-017,171372.2523,2.3172,397103.7831,135451.9813,145713.4951,41.75
1386,2025-04-01,PLT-AZ1,MAT-018,730.5762,18.9273,13827.835,574.6448,605.4293,35.6
1387,2025-04-01,PLT-AZ1,MAT-019,465363.4507,0.6792,316074.8557,381728.311,400199.0358,37.79
1388,2025-04-01,PLT-AZ1,MAT-020,424208.2311,0.4353,184657.843,348891.4671,379676.0083,41.34
1389,2025-04-01,PLT-AZ1,MAT-021,243746.2863,0.2967,72319.5231,206872.117,217954.5518,32.99
1390,2025-04-01,PLT-AZ1,MAT-022,1235.083,99.6278,123048.6065,1017.9422,1083.6159,37.61
1391,2025-04-01,PLT-AZ1,MAT-023,1682.9195,143.5576,241595.882,1416.0889,1539.2271,27.33
1392,2025-04-01,PLT-AZ1,MAT-024,233.4734,61.4043,14336.2728,172.3934,180.6026,28.44
1393,2025-04-01,PLT-AZ1,MAT-025,174.2418,180.0,31363.5317,143.6612,153.9227,42.45
1394,2025-04-01,PLT-AZ1,MAT-027,132.2043,4.5718,604.4117,172.3934,180.6026,16.1
1395,2025-04-01,PLT-AZ1,MAT-028,7157.4537,45.0,322085.418,5746.4477,6156.9082,43.59
1396,2025-04-01,PLT-AZ1,MAT-029,165376.0793,2.8,463053.022,143661.1923,153922.7061,40.29
1397,2025-04-01,PLT-AZ1,MAT-030,333.722,22.0,7341.883,287.3224,307.8454,40.65
1398,2025-04-01,PLT-AZ1,MAT-031,471.126,15.0,7066.8901,430.9836,461.7681,38.26
1399,2025-04-01,PLT-AZ1,MAT-032,177191.6342,5.5,974553.9882,143661.1923,153922.7061,43.17
1400,2025-04-01,PLT-AZ1,MAT-038,672.7393,189.7163,127629.6031,529.4941,560.2787,54.63
1401,2025-04-01,PLT-AZ1,MAT-039,412.471,217.3926,89668.147,352.9961,373.5191,50.24
1402,2025-04-01,PLT-AZ1,MAT-040,105567.7426,30.0593,3173292.4446,90301.3209,96458.2291,51.44
1403,2025-04-01,PLT-AZ1,MAT-047,183902.3546,3.2,588487.5348,143661.1923,153922.7061,44.8
1404,2025-04-01,PLT-AZ1,MAT-048,148351.7912,1.8,267033.2241,143661.1923,153922.7061,36.14
1405,2025-04-01,PLT-AZ1,MAT-049,397.3476,8.4709,3365.8917,615.6908,656.7369,9.68
1406,2025-04-01,PLT-AZ1,MAT-050,1819.4054,22.0,40026.919,1436.6119,1539.2271,44.33
1407,2025-04-01,PLT-OH2,MAT-001,270054.639,27.4849,7422424.7478,224363.556,234118.4932,55.37
1408,2025-04-01,PLT-OH2,MAT-002,293617.0101,21.8027,6401643.5864,229241.0246,241434.6961,60.2
1409,2025-04-01,PLT-OH2,MAT-003,1145982.1691,4.2428,4862173.147,955983.8473,1024268.4079,58.74
1410,2025-04-01,PLT-OH2,MAT-004,5333.1954,87.7775,468134.5561,4682.3699,5023.7927,54.67
1411,2025-04-01,PLT-OH2,MAT-005,3033.6961,335.0481,1016434.1189,2546.0386,2780.1571,103.66
1412,2025-04-01,PLT-OH2,MAT-006,387.6267,210.0,81401.6002,341.4228,365.8101,39.74
1413,2025-04-01,PLT-OH2,MAT-007,1524.8705,174.995,266844.7169,1185.2249,1265.7031,104.21
1414,2025-04-01,PLT-OH2,MAT-008,490.5742,429.3699,210637.7832,395.075,421.901,100.58
